CONTENT ID	CONTENT TYPE	MIRNA ID	SPECIES	EXPERIMENT ID	METHODS	Entrez GENE ID	COMMENTS
9807	mirna	mir-328-5P	Homo sapiens	1255	Microarray	NOT FOUND	NOT FOUND
9808	mirna	mir-92B	Homo sapiens	1255	Microarray	NOT FOUND	NOT FOUND
9809	mirna	mir-513A-5P	Homo sapiens	1255	Microarray	NOT FOUND	NOT FOUND
9810	mirna	mir-508-5P	Homo sapiens	1255	Microarray	NOT FOUND	NOT FOUND
9811	mirna	mir-494	Homo sapiens	1255	Microarray	NOT FOUND	NOT FOUND
9812	mirna	miR-34A	Homo sapiens	1255	Microarray	NOT FOUND	NOT FOUND
9813	mirna	mir-26A	Homo sapiens	1255	Microarray	NOT FOUND	NOT FOUND
9814	mirna	mir-198	Homo sapiens	1255	Microarray	NOT FOUND	NOT FOUND
9815	mirna	mir-181B	Homo sapiens	1255	Microarray	NOT FOUND	NOT FOUND
9816	mirna	mir-301A	Homo sapiens	1255	Microarray	NOT FOUND	NOT FOUND
9817	mirna	mir-654-5P	Homo sapiens	1255	Microarray	NOT FOUND	NOT FOUND
9818	mirna	mir-625	Homo sapiens	1255	Microarray	NOT FOUND	NOT FOUND
9819	mirna	mir-106B	Homo sapiens	1255	Microarray	NOT FOUND	NOT FOUND
9820	mirna	mir-612	Homo sapiens	1255	Microarray	NOT FOUND	NOT FOUND
9821	mirna	mir-602	Homo sapiens	1255	Microarray	NOT FOUND	NOT FOUND
9822	mirna	mir-15B	Homo sapiens	1255	Microarray	NOT FOUND	NOT FOUND
9823	mirna	mir-93	Homo sapiens	1255	Microarray	NOT FOUND	NOT FOUND
9824	mirna	mir-16	Homo sapiens	1255	Microarray	NOT FOUND	NOT FOUND
9825	mirna	mir-130A	Homo sapiens	1255	Microarray	NOT FOUND	NOT FOUND
9826	mirna	LET-7A	Homo sapiens	1255	Microarray	NOT FOUND	NOT FOUND
9827	mirna	LET-7D	Homo sapiens	1255	Microarray	NOT FOUND	NOT FOUND
9828	mirna	LET-7E	Homo sapiens	1255	Microarray	NOT FOUND	NOT FOUND
9829	mirna	LET-7F	Homo sapiens	1255	Microarray	NOT FOUND	NOT FOUND
9830	mirna	hsa.miR.106a	Homo sapiens	1274	Microarray|Deep sequencing	NOT FOUND	NOT FOUND
9831	mirna	 hsa.miR.130b 	Homo sapiens	1274	Microarray|Deep sequencing	NOT FOUND	NOT FOUND
9832	mirna	hsa.miR.151.3p	Homo sapiens	1274	Microarray|Deep sequencing	NOT FOUND	NOT FOUND
9833	mirna	 hsa.miR.151.5p 	Homo sapiens	1274	Microarray|Deep sequencing	NOT FOUND	NOT FOUND
9834	mirna	hsa.miR.16 	Homo sapiens	1274	Microarray|Deep sequencing	NOT FOUND	NOT FOUND
9835	mirna	 hsa.miR.181a 	Homo sapiens	1274	Microarray|Deep sequencing	NOT FOUND	NOT FOUND
9836	mirna	hsa.miR.18b 	Homo sapiens	1274	Microarray|Deep sequencing	NOT FOUND	NOT FOUND
9837	mirna	hsa.miR.193a.5p	Homo sapiens	1274	Microarray|Deep sequencing	NOT FOUND	NOT FOUND
9838	mirna	 hsa.miR.193a.3p 	Homo sapiens	1274	Microarray|Deep sequencing	NOT FOUND	NOT FOUND
9839	mirna	 hsa.miR.335 	Homo sapiens	1274	Microarray|Deep sequencing	NOT FOUND	NOT FOUND
9840	mirna	hsa.miR.378a.5p	Homo sapiens	1274	Microarray|Deep sequencing	NOT FOUND	NOT FOUND
9841	mirna	 hsa.miR.378a.3p 	Homo sapiens	1274	Microarray|Deep sequencing	NOT FOUND	NOT FOUND
9842	mirna	 hsa.miR.452 	Homo sapiens	1274	Microarray|Deep sequencing	NOT FOUND	NOT FOUND
9843	mirna	hsa.miR.502.5p	Homo sapiens	1274	Microarray|Deep sequencing	NOT FOUND	NOT FOUND
9844	mirna	 hsa.miR.502.3p 	Homo sapiens	1274	Microarray|Deep sequencing	NOT FOUND	NOT FOUND
9845	mirna	hsa.mir.5100 	Homo sapiens	1274	Microarray|Deep sequencing	NOT FOUND	NOT FOUND
9846	mirna	hsa.miR.877	Homo sapiens	1274	Microarray|Deep sequencing	NOT FOUND	NOT FOUND
9847	mirna	 hsa.miR.93 	Homo sapiens	1274	Microarray|Deep sequencing	NOT FOUND	NOT FOUND
9848	mirna	hsa.miR.9.3p 	Homo sapiens	1274	Microarray|Deep sequencing	NOT FOUND	NOT FOUND
9849	mirna	hsa.miR.9.5p 	Homo sapiens	1274	Microarray|Deep sequencing	NOT FOUND	NOT FOUND
9850	mirna	hsa-mir-21	Homo sapiens	1274	Microarray|Deep sequencing	NOT FOUND	NOT FOUND
9851	mirna	hsa-mir-99a	Homo sapiens	1274	Microarray|Deep sequencing	NOT FOUND	NOT FOUND
9852	mirna	hsa-mir-23a	Homo sapiens	1274	Microarray|Deep sequencing	NOT FOUND	NOT FOUND
9853	mirna	hsa-mir-30a	Homo sapiens	1274	Microarray|Deep sequencing	NOT FOUND	NOT FOUND
9854	mirna	hsa-mir-30d	Homo sapiens	1274	Microarray|Deep sequencing	NOT FOUND	NOT FOUND
9855	mirna	hsa-mir-30b	Homo sapiens	1274	Microarray|Deep sequencing	NOT FOUND	NOT FOUND
9856	mirna	hsa-mir-22	Homo sapiens	1274	Microarray|Deep sequencing	NOT FOUND	NOT FOUND
9857	mirna	hsa-mir-125a	Homo sapiens	1274	Microarray|Deep sequencing	NOT FOUND	NOT FOUND
9858	mirna	hsa-let-7b	Homo sapiens	1274	Microarray|Deep sequencing	NOT FOUND	NOT FOUND
9859	mirna	hsa-mir-25	Homo sapiens	1274	Microarray|Deep sequencing	NOT FOUND	NOT FOUND
9860	mirna	hsa-mir-221	Homo sapiens	1274	Microarray|Deep sequencing	NOT FOUND	NOT FOUND
9861	mirna	hsa-mir-92b	Homo sapiens	1274	Microarray|Deep sequencing	NOT FOUND	NOT FOUND
9862	mirna	hsa-mir-135b	Homo sapiens	1274	Microarray|Deep sequencing	NOT FOUND	NOT FOUND
9863	mirna	hsa-mir-29a	Homo sapiens	1274	Microarray|Deep sequencing	NOT FOUND	NOT FOUND
9864	mirna	hsa-mir-222	Homo sapiens	1274	Microarray|Deep sequencing	NOT FOUND	NOT FOUND
9865	mirna	hsa-mir-100	Homo sapiens	1274	Microarray|Deep sequencing	NOT FOUND	NOT FOUND
9866	mirna	hsa-mir-451a	Homo sapiens	1274	Microarray|Deep sequencing	NOT FOUND	NOT FOUND
9867	mirna	hsa-mir-4301	Homo sapiens	1274	Microarray|Deep sequencing	NOT FOUND	NOT FOUND
9868	mirna	hsa-mir-27b	Homo sapiens	1274	Microarray|Deep sequencing	NOT FOUND	NOT FOUND
9869	mirna	hsa-mir-15b	Homo sapiens	1274	Microarray|Deep sequencing	NOT FOUND	NOT FOUND
9870	mirna	hsa-mir-23b	Homo sapiens	1274	Microarray|Deep sequencing	NOT FOUND	NOT FOUND
9871	mirna	hsa-mir-5096	Homo sapiens	1274	Microarray|Deep sequencing	NOT FOUND	NOT FOUND
9872	mirna	hsa-mir-3676	Homo sapiens	1274	Microarray|Deep sequencing	NOT FOUND	NOT FOUND
9873	mirna	hsa-mir-30e	Homo sapiens	1274	Microarray|Deep sequencing	NOT FOUND	NOT FOUND
9874	mirna	hsa-mir-374b	Homo sapiens	1274	Microarray|Deep sequencing	NOT FOUND	NOT FOUND
9875	mirna	hsa-mir-339	Homo sapiens	1274	Microarray|Deep sequencing	NOT FOUND	NOT FOUND
9876	mirna	hsa-mir-191	Homo sapiens	1274	Microarray|Deep sequencing	NOT FOUND	NOT FOUND
9877	mirna	hsa-mir-4454	Homo sapiens	1274	Microarray|Deep sequencing	NOT FOUND	NOT FOUND
9878	mirna	miR-1275	Homo sapiens	688	Microarray|qRT-PCR	NOT FOUND	NOT FOUND
9879	mirna	miR-21-5P	Homo sapiens	688	Microarray|qRT-PCR	NOT FOUND	NOT FOUND
9880	mirna	miR-23-3p	Homo sapiens	688	Microarray|qRT-PCR	NOT FOUND	NOT FOUND
9881	mirna	miR-3940-5P	Homo sapiens	688	Microarray|qRT-PCR	NOT FOUND	NOT FOUND
9882	mirna	miR-4708-3P	Homo sapiens	688	Microarray|qRT-PCR	NOT FOUND	NOT FOUND
9883	mirna	miR-548-ap-5P	Homo sapiens	688	Microarray|qRT-PCR	NOT FOUND	NOT FOUND
9884	mirna	miR-642b-5P	Homo sapiens	688	Microarray|qRT-PCR	NOT FOUND	NOT FOUND
9885	mirna	miR-1275	Homo sapiens	689	Microarray|qRT-PCR	NOT FOUND	NOT FOUND
9886	mirna	miR-21-5P	Homo sapiens	689	Microarray|qRT-PCR	NOT FOUND	NOT FOUND
9887	mirna	miR-23-3p	Homo sapiens	689	Microarray|qRT-PCR	NOT FOUND	NOT FOUND
9888	mirna	miR-3940-5P	Homo sapiens	689	Microarray|qRT-PCR	NOT FOUND	NOT FOUND
9889	mirna	miR-4708-3P	Homo sapiens	689	Microarray|qRT-PCR	NOT FOUND	NOT FOUND
9890	mirna	miR-548-ap-5P	Homo sapiens	689	Microarray|qRT-PCR	NOT FOUND	NOT FOUND
9891	mirna	miR-642b-5P	Homo sapiens	689	Microarray|qRT-PCR	NOT FOUND	NOT FOUND
9892	mirna	miR-1275	Homo sapiens	690	Microarray|qRT-PCR	NOT FOUND	NOT FOUND
9893	mirna	miR-21-5P	Homo sapiens	690	Microarray|qRT-PCR	NOT FOUND	NOT FOUND
9894	mirna	miR-23-3p	Homo sapiens	690	Microarray|qRT-PCR	NOT FOUND	NOT FOUND
9895	mirna	miR-3940-5P	Homo sapiens	690	Microarray|qRT-PCR	NOT FOUND	NOT FOUND
9896	mirna	miR-4708-3P	Homo sapiens	690	Microarray|qRT-PCR	NOT FOUND	NOT FOUND
9897	mirna	miR-548-ap-5P	Homo sapiens	690	Microarray|qRT-PCR	NOT FOUND	NOT FOUND
9898	mirna	miR-642b-5P	Homo sapiens	690	Microarray|qRT-PCR	NOT FOUND	NOT FOUND
9899	mirna	miR-122-5p	Homo sapiens	753	PCR	NOT FOUND	NOT FOUND
9900	mirna	miR-122-5p	Homo sapiens	755	PCR	NOT FOUND	NOT FOUND
9901	mirna	let-7a	Ovis aries	874	RNA sequencing	NOT FOUND	NOT FOUND
9902	mirna	let-7b	Ovis aries	874	RNA sequencing	NOT FOUND	NOT FOUND
9903	mirna	let-7c	Ovis aries	874	RNA sequencing	NOT FOUND	NOT FOUND
9904	mirna	miR-16a	Ovis aries	874	RNA sequencing	NOT FOUND	NOT FOUND
9905	mirna	miR-19b	Ovis aries	874	RNA sequencing	NOT FOUND	NOT FOUND
9906	mirna	miR-21	Ovis aries	874	RNA sequencing	NOT FOUND	NOT FOUND
9907	mirna	miR-23a	Ovis aries	874	RNA sequencing	NOT FOUND	NOT FOUND
9908	mirna	miR-29a	Ovis aries	874	RNA sequencing	NOT FOUND	NOT FOUND
9909	mirna	miR-30a	Ovis aries	874	RNA sequencing	NOT FOUND	NOT FOUND
9910	mirna	miR-31a	Ovis aries	874	RNA sequencing	NOT FOUND	NOT FOUND
9911	mirna	miR-125a	Ovis aries	874	RNA sequencing	NOT FOUND	NOT FOUND
9912	mirna	miR-148a	Ovis aries	874	RNA sequencing	NOT FOUND	NOT FOUND
9913	mirna	miR-151	Ovis aries	874	RNA sequencing	NOT FOUND	NOT FOUND
9914	mirna	miR-191	Ovis aries	874	RNA sequencing	NOT FOUND	NOT FOUND
9915	mirna	miR-423	Ovis aries	874	RNA sequencing	NOT FOUND	NOT FOUND
9916	mirna	let-7a	Ovis aries	875	RNA sequencing	NOT FOUND	NOT FOUND
9917	mirna	let-7b	Ovis aries	875	RNA sequencing	NOT FOUND	NOT FOUND
9918	mirna	let-7c	Ovis aries	875	RNA sequencing	NOT FOUND	NOT FOUND
9919	mirna	miR-16a	Ovis aries	875	RNA sequencing	NOT FOUND	NOT FOUND
9920	mirna	miR-19b	Ovis aries	875	RNA sequencing	NOT FOUND	NOT FOUND
9921	mirna	miR-21	Ovis aries	875	RNA sequencing	NOT FOUND	NOT FOUND
9922	mirna	miR-23a	Ovis aries	875	RNA sequencing	NOT FOUND	NOT FOUND
9923	mirna	miR-29a	Ovis aries	875	RNA sequencing	NOT FOUND	NOT FOUND
9924	mirna	miR-30a	Ovis aries	875	RNA sequencing	NOT FOUND	NOT FOUND
9925	mirna	miR-31a	Ovis aries	875	RNA sequencing	NOT FOUND	NOT FOUND
9926	mirna	miR-125a	Ovis aries	875	RNA sequencing	NOT FOUND	NOT FOUND
9927	mirna	miR-148a	Ovis aries	875	RNA sequencing	NOT FOUND	NOT FOUND
9928	mirna	miR-151	Ovis aries	875	RNA sequencing	NOT FOUND	NOT FOUND
9929	mirna	miR-191	Ovis aries	875	RNA sequencing	NOT FOUND	NOT FOUND
9930	mirna	let-7d	Ovis aries	875	RNA sequencing	NOT FOUND	NOT FOUND
9931	mirna	miR-15b	Ovis aries	875	RNA sequencing	NOT FOUND	NOT FOUND
9932	mirna	miR-17	Ovis aries	875	RNA sequencing	NOT FOUND	NOT FOUND
9933	mirna	miR-19a	Ovis aries	875	RNA sequencing	NOT FOUND	NOT FOUND
9934	mirna	miR-34c	Ovis aries	875	RNA sequencing	NOT FOUND	NOT FOUND
9935	mirna	miR-106b	Ovis aries	875	RNA sequencing	NOT FOUND	NOT FOUND
9936	mirna	miR-141	Ovis aries	875	RNA sequencing	NOT FOUND	NOT FOUND
9937	mirna	miR-143	Ovis aries	875	RNA sequencing	NOT FOUND	NOT FOUND
9938	mirna	miR-214	Ovis aries	875	RNA sequencing	NOT FOUND	NOT FOUND
9939	mirna	miR-223	Ovis aries	875	RNA sequencing	NOT FOUND	NOT FOUND
9940	mirna	miR-339b	Ovis aries	875	RNA sequencing	NOT FOUND	NOT FOUND
9941	mirna	miR-345	Ovis aries	875	RNA sequencing	NOT FOUND	NOT FOUND
9942	mirna	miR-361	Ovis aries	875	RNA sequencing	NOT FOUND	NOT FOUND
9943	mirna	miR-429	Ovis aries	875	RNA sequencing	NOT FOUND	NOT FOUND
9944	mirna	hsa-mir-21	Homo sapiens	898	RNA sequencing	NOT FOUND	NOT FOUND
9945	mirna	hsa-mir-155	Homo sapiens	898	RNA sequencing	NOT FOUND	NOT FOUND
9946	mirna	hsa-mir-146a	Homo sapiens	898	RNA sequencing	NOT FOUND	NOT FOUND
9947	mirna	hsa-mir-148a	Homo sapiens	898	RNA sequencing	NOT FOUND	NOT FOUND
9948	mirna	hsa-let-7g	Homo sapiens	898	RNA sequencing	NOT FOUND	NOT FOUND
9949	mirna	hsa-mir-378a	Homo sapiens	898	RNA sequencing	NOT FOUND	NOT FOUND
9950	mirna	hsa-let-7i	Homo sapiens	898	RNA sequencing	NOT FOUND	NOT FOUND
9951	mirna	hsa-mir-142	Homo sapiens	898	RNA sequencing	NOT FOUND	NOT FOUND
9952	mirna	hsa-mir-30d	Homo sapiens	898	RNA sequencing	NOT FOUND	NOT FOUND
9953	mirna	hsa-mir-20a	Homo sapiens	898	RNA sequencing	NOT FOUND	NOT FOUND
9954	mirna	hsa-mir-7641-1	Homo sapiens	898	RNA sequencing	NOT FOUND	NOT FOUND
9955	mirna	hsa-mir-27a	Homo sapiens	898	RNA sequencing	NOT FOUND	NOT FOUND
9956	mirna	hsa-mir-25	Homo sapiens	898	RNA sequencing	NOT FOUND	NOT FOUND
9957	mirna	hsa-mir-30e	Homo sapiens	898	RNA sequencing	NOT FOUND	NOT FOUND
9958	mirna	hsa-mir-29a	Homo sapiens	898	RNA sequencing	NOT FOUND	NOT FOUND
9959	mirna	hsa-mir-146b	Homo sapiens	898	RNA sequencing	NOT FOUND	NOT FOUND
9960	mirna	hsa-mir-191	Homo sapiens	898	RNA sequencing	NOT FOUND	NOT FOUND
9961	mirna	hsa-mir-99a	Homo sapiens	898	RNA sequencing	NOT FOUND	NOT FOUND
9962	mirna	hsa-mir-423	Homo sapiens	898	RNA sequencing	NOT FOUND	NOT FOUND
9963	mirna	hsa-mir-140	Homo sapiens	898	RNA sequencing	NOT FOUND	NOT FOUND
9964	mirna	hsa-mir-17	Homo sapiens	898	RNA sequencing	NOT FOUND	NOT FOUND
9965	mirna	hsa-mir-320a	Homo sapiens	898	RNA sequencing	NOT FOUND	NOT FOUND
9966	mirna	hsa-mir-26b	Homo sapiens	898	RNA sequencing	NOT FOUND	NOT FOUND
9967	mirna	hsa-mir-93	Homo sapiens	898	RNA sequencing	NOT FOUND	NOT FOUND
9968	mirna	hsa-mir-23a	Homo sapiens	898	RNA sequencing	NOT FOUND	NOT FOUND
9969	mirna	hsa-mir-1246	Homo sapiens	898	RNA sequencing	NOT FOUND	NOT FOUND
9970	mirna	hsa-mir-186	Homo sapiens	898	RNA sequencing	NOT FOUND	NOT FOUND
9971	mirna	hsa-mir-106b	Homo sapiens	898	RNA sequencing	NOT FOUND	NOT FOUND
9972	mirna	hsa-let-7d	Homo sapiens	898	RNA sequencing	NOT FOUND	NOT FOUND
9973	mirna	hsa-mir-221	Homo sapiens	898	RNA sequencing	NOT FOUND	NOT FOUND
9974	mirna	hsa-mir-151a	Homo sapiens	898	RNA sequencing	NOT FOUND	NOT FOUND
9975	mirna	hsa-mir-222	Homo sapiens	898	RNA sequencing	NOT FOUND	NOT FOUND
9976	mirna	hsa-mir-27b	Homo sapiens	898	RNA sequencing	NOT FOUND	NOT FOUND
9977	mirna	hsa-let-7b	Homo sapiens	898	RNA sequencing	NOT FOUND	NOT FOUND
9978	mirna	hsa-mir-361	Homo sapiens	898	RNA sequencing	NOT FOUND	NOT FOUND
9979	mirna	hsa-mir-193b	Homo sapiens	898	RNA sequencing	NOT FOUND	NOT FOUND
9980	mirna	hsa-mir-425	Homo sapiens	898	RNA sequencing	NOT FOUND	NOT FOUND
9981	mirna	hsa-mir-339	Homo sapiens	898	RNA sequencing	NOT FOUND	NOT FOUND
9982	mirna	hsa-mir-342	Homo sapiens	898	RNA sequencing	NOT FOUND	NOT FOUND
9983	mirna	hsa-mir-16-2	Homo sapiens	898	RNA sequencing	NOT FOUND	NOT FOUND
9984	mirna	hsa-mir-30b	Homo sapiens	898	RNA sequencing	NOT FOUND	NOT FOUND
9985	mirna	hsa-mir-22	Homo sapiens	898	RNA sequencing	NOT FOUND	NOT FOUND
9986	mirna	hsa-mir-6087	Homo sapiens	898	RNA sequencing	NOT FOUND	NOT FOUND
9987	mirna	hsa-let-7c	Homo sapiens	898	RNA sequencing	NOT FOUND	NOT FOUND
9988	mirna	hsa-mir-122	Homo sapiens	898	RNA sequencing	NOT FOUND	NOT FOUND
9989	mirna	hsa-mir-181a-2	Homo sapiens	898	RNA sequencing	NOT FOUND	NOT FOUND
9990	mirna	hsa-mir-1307	Homo sapiens	898	RNA sequencing	NOT FOUND	NOT FOUND
9991	mirna	hsa-mir-181a-1	Homo sapiens	898	RNA sequencing	NOT FOUND	NOT FOUND
9992	mirna	hsa-mir-126	Homo sapiens	898	RNA sequencing	NOT FOUND	NOT FOUND
9993	mirna	hsa-mir-152	Homo sapiens	898	RNA sequencing	NOT FOUND	NOT FOUND
9994	mirna	hsa-mir-532	Homo sapiens	898	RNA sequencing	NOT FOUND	NOT FOUND
9995	mirna	hsa-mir-374b	Homo sapiens	898	RNA sequencing	NOT FOUND	NOT FOUND
9996	mirna	hsa-mir-378c	Homo sapiens	898	RNA sequencing	NOT FOUND	NOT FOUND
9997	mirna	hsa-mir-148b	Homo sapiens	898	RNA sequencing	NOT FOUND	NOT FOUND
9998	mirna	hsa-mir-185	Homo sapiens	898	RNA sequencing	NOT FOUND	NOT FOUND
9999	mirna	hsa-mir-150	Homo sapiens	898	RNA sequencing	NOT FOUND	NOT FOUND
10000	mirna	hsa-mir-210	Homo sapiens	898	RNA sequencing	NOT FOUND	NOT FOUND
10001	mirna	hsa-mir-98	Homo sapiens	898	RNA sequencing	NOT FOUND	NOT FOUND
10002	mirna	hsa-mir-1290	Homo sapiens	898	RNA sequencing	NOT FOUND	NOT FOUND
10003	mirna	hsa-mir-192	Homo sapiens	898	RNA sequencing	NOT FOUND	NOT FOUND
10004	mirna	hsa-mir-3615	Homo sapiens	898	RNA sequencing	NOT FOUND	NOT FOUND
10005	mirna	hsa-mir-3681	Homo sapiens	898	RNA sequencing	NOT FOUND	NOT FOUND
10006	mirna	hsa-mir-143	Homo sapiens	898	RNA sequencing	NOT FOUND	NOT FOUND
10007	mirna	hsa-mir-1273a	Homo sapiens	898	RNA sequencing	NOT FOUND	NOT FOUND
10008	mirna	hsa-mir-363	Homo sapiens	898	RNA sequencing	NOT FOUND	NOT FOUND
10009	mirna	hsa-mir-19a	Homo sapiens	898	RNA sequencing	NOT FOUND	NOT FOUND
10010	mirna	hsa-mir-574	Homo sapiens	898	RNA sequencing	NOT FOUND	NOT FOUND
10011	mirna	hsa-mir-5096	Homo sapiens	898	RNA sequencing	NOT FOUND	NOT FOUND
10012	mirna	hsa-mir-589	Homo sapiens	898	RNA sequencing	NOT FOUND	NOT FOUND
10013	mirna	hsa-mir-15b	Homo sapiens	898	RNA sequencing	NOT FOUND	NOT FOUND
10014	mirna	hsa-mir-451a	Homo sapiens	898	RNA sequencing	NOT FOUND	NOT FOUND
10015	mirna	hsa-mir-769	Homo sapiens	898	RNA sequencing	NOT FOUND	NOT FOUND
10016	mirna	hsa-mir-32	Homo sapiens	898	RNA sequencing	NOT FOUND	NOT FOUND
10017	mirna	hsa-mir-625	Homo sapiens	898	RNA sequencing	NOT FOUND	NOT FOUND
10018	mirna	hsa-mir-1303	Homo sapiens	898	RNA sequencing	NOT FOUND	NOT FOUND
10019	mirna	hsa-mir-200b	Homo sapiens	898	RNA sequencing	NOT FOUND	NOT FOUND
10020	mirna	hsa-mir-340	Homo sapiens	898	RNA sequencing	NOT FOUND	NOT FOUND
10021	mirna	hsa-mir-629	Homo sapiens	898	RNA sequencing	NOT FOUND	NOT FOUND
10022	mirna	hsa-mir-30a	Homo sapiens	898	RNA sequencing	NOT FOUND	NOT FOUND
10023	mirna	hsa-mir-23b	Homo sapiens	898	RNA sequencing	NOT FOUND	NOT FOUND
10024	mirna	hsa-mir-484	Homo sapiens	898	RNA sequencing	NOT FOUND	NOT FOUND
10025	mirna	hsa-mir-29c	Homo sapiens	898	RNA sequencing	NOT FOUND	NOT FOUND
10026	mirna	hsa-mir-18a	Homo sapiens	898	RNA sequencing	NOT FOUND	NOT FOUND
10027	mirna	hsa-mir-28	Homo sapiens	898	RNA sequencing	NOT FOUND	NOT FOUND
10028	mirna	hsa-mir-130b	Homo sapiens	898	RNA sequencing	NOT FOUND	NOT FOUND
10029	mirna	hsa-mir-4461	Homo sapiens	898	RNA sequencing	NOT FOUND	NOT FOUND
10030	mirna	hsa-mir-181d	Homo sapiens	898	RNA sequencing	NOT FOUND	NOT FOUND
10031	mirna	hsa-mir-10b	Homo sapiens	898	RNA sequencing	NOT FOUND	NOT FOUND
10032	mirna	hsa-mir-1285-1	Homo sapiens	898	RNA sequencing	NOT FOUND	NOT FOUND
10033	mirna	hsa-mir-182	Homo sapiens	898	RNA sequencing	NOT FOUND	NOT FOUND
10034	mirna	hsa-mir-10a	Homo sapiens	898	RNA sequencing	NOT FOUND	NOT FOUND
10035	mirna	hsa-mir-660	Homo sapiens	898	RNA sequencing	NOT FOUND	NOT FOUND
10036	mirna	hsa-mir-330	Homo sapiens	898	RNA sequencing	NOT FOUND	NOT FOUND
10037	mirna	hsa-mir-125b-2	Homo sapiens	898	RNA sequencing	NOT FOUND	NOT FOUND
10038	mirna	hsa-mir-374a	Homo sapiens	898	RNA sequencing	NOT FOUND	NOT FOUND
10039	mirna	hsa-mir-92a-1	Homo sapiens	898	RNA sequencing	NOT FOUND	NOT FOUND
10040	mirna	hsa-mir-454	Homo sapiens	898	RNA sequencing	NOT FOUND	NOT FOUND
10041	mirna	hsa-mir-664a	Homo sapiens	898	RNA sequencing	NOT FOUND	NOT FOUND
10042	mirna	hsa-mir-92b	Homo sapiens	898	RNA sequencing	NOT FOUND	NOT FOUND
10043	mirna	hsa-mir-34a	Homo sapiens	898	RNA sequencing	NOT FOUND	NOT FOUND
10044	mirna	hsa-mir-200a	Homo sapiens	898	RNA sequencing	NOT FOUND	NOT FOUND
10045	mirna	hsa-mir-24-2	Homo sapiens	898	RNA sequencing	NOT FOUND	NOT FOUND
10046	mirna	hsa-mir-4419a	Homo sapiens	898	RNA sequencing	NOT FOUND	NOT FOUND
10047	mirna	hsa-mir-652	Homo sapiens	898	RNA sequencing	NOT FOUND	NOT FOUND
10048	mirna	hsa-mir-197	Homo sapiens	898	RNA sequencing	NOT FOUND	NOT FOUND
10049	mirna	hsa-mir-181c	Homo sapiens	898	RNA sequencing	NOT FOUND	NOT FOUND
10050	mirna	hsa-mir-766	Homo sapiens	898	RNA sequencing	NOT FOUND	NOT FOUND
10051	mirna	hsa-mir-3929	Homo sapiens	898	RNA sequencing	NOT FOUND	NOT FOUND
10052	mirna	hsa-mir-576	Homo sapiens	898	RNA sequencing	NOT FOUND	NOT FOUND
10053	mirna	hsa-mir-942	Homo sapiens	898	RNA sequencing	NOT FOUND	NOT FOUND
10054	mirna	hsa-mir-200c	Homo sapiens	898	RNA sequencing	NOT FOUND	NOT FOUND
10055	mirna	hsa-mir-144	Homo sapiens	898	RNA sequencing	NOT FOUND	NOT FOUND
10056	mirna	hsa-mir-223	Homo sapiens	898	RNA sequencing	NOT FOUND	NOT FOUND
10057	mirna	hsa-mir-365a	Homo sapiens	898	RNA sequencing	NOT FOUND	NOT FOUND
10058	mirna	hsa-mir-345	Homo sapiens	898	RNA sequencing	NOT FOUND	NOT FOUND
10059	mirna	hsa-let-7f-1	Homo sapiens	898	RNA sequencing	NOT FOUND	NOT FOUND
10060	mirna	hsa-mir-424	Homo sapiens	898	RNA sequencing	NOT FOUND	NOT FOUND
10061	mirna	hsa-mir-501	Homo sapiens	898	RNA sequencing	NOT FOUND	NOT FOUND
10062	mirna	hsa-mir-127	Homo sapiens	898	RNA sequencing	NOT FOUND	NOT FOUND
10063	mirna	hsa-mir-379	Homo sapiens	898	RNA sequencing	NOT FOUND	NOT FOUND
10064	mirna	hsa-mir-744	Homo sapiens	898	RNA sequencing	NOT FOUND	NOT FOUND
10065	mirna	hsa-mir-331	Homo sapiens	898	RNA sequencing	NOT FOUND	NOT FOUND
10066	mirna	hsa-mir-411	Homo sapiens	898	RNA sequencing	NOT FOUND	NOT FOUND
10067	mirna	hsa-mir-671	Homo sapiens	898	RNA sequencing	NOT FOUND	NOT FOUND
10068	mirna	hsa-mir-1273e	Homo sapiens	898	RNA sequencing	NOT FOUND	NOT FOUND
10069	mirna	hsa-mir-381	Homo sapiens	898	RNA sequencing	NOT FOUND	NOT FOUND
10070	mirna	hsa-let-7f-2	Homo sapiens	898	RNA sequencing	NOT FOUND	NOT FOUND
10071	mirna	hsa-mir-619	Homo sapiens	898	RNA sequencing	NOT FOUND	NOT FOUND
10072	mirna	hsa-mir-3653	Homo sapiens	898	RNA sequencing	NOT FOUND	NOT FOUND
10073	mirna	hsa-mir-1304	Homo sapiens	898	RNA sequencing	NOT FOUND	NOT FOUND
10074	mirna	hsa-mir-20b	Homo sapiens	898	RNA sequencing	NOT FOUND	NOT FOUND
10075	mirna	hsa-mir-1287	Homo sapiens	898	RNA sequencing	NOT FOUND	NOT FOUND
10076	mirna	hsa-mir-503	Homo sapiens	898	RNA sequencing	NOT FOUND	NOT FOUND
10077	mirna	hsa-mir-183	Homo sapiens	898	RNA sequencing	NOT FOUND	NOT FOUND
10078	mirna	hsa-mir-874	Homo sapiens	898	RNA sequencing	NOT FOUND	NOT FOUND
10079	mirna	hsa-mir-944	Homo sapiens	898	RNA sequencing	NOT FOUND	NOT FOUND
